"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"COMMUNICATION SCI & DISORD Section","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"252
CS&D","","","","","","","","","","","","","","","","","","",""
"Independent Study","Course Total","14","4.000","85.7",".",".",".",".",".",".",".",".",".",".",".",".",".","14.3","."
"834
Counseling in Audiology","001","11","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"835
Clinical Research Methods","001","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"845
The Human Balance System","001","8","",".",".",".",".",".",".",".",".",".",".",".",".",".",".","100.0","."
"846
The Human Balance System: Lab","001","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"850
Hearing Sci I: Basic Acoustics","001","8","3.875","87.5",".","12.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"852
Hearing Assessment","001","7","3.857","85.7",".","14.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"853
Hearing Assessment Laboratory","001","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"854
Electroacous & Instr Calibratn","001","7","3.857","71.4","28.6",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"855
Electroacoustics&Calibration","001","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"860
Physiolog Assess Audiology II","001","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"861
Physiol Assess Auditory Sys II","001","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"863
Implantbl Auditory Prostheses","001","12","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"891","018","1","***","","","","","","","","","",".",".",".",".",".",".","."
"891","026","1","***","","","","","","","","","",".",".",".",".",".",".","."
"891","050","3","***","","","","","","","","","",".",".",".",".",".",".","."
"891","085","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Clerkship in Audiology I","Course Total","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"892","018","1","***","","","","","","","","","",".",".",".",".",".",".","."
"892","026","2","***","","","","","","","","","",".",".",".",".",".",".","."
"892","050","3","***","","","","","","","","","",".",".",".",".",".",".","."
"892","085","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Clerkship in Audiology II","Course Total","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"893
Clerkship in Audiology III","001","11","3.864","81.8","9.1","9.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"894
Externship in Audiology","001","8","",".",".",".",".",".",".",".",".",".",".",".",".","100.0",".",".","."
"899","006","3","***","","","","","","","","","",".",".",".",".",".",".","."
"899","013","4","***","","","","","","","","","",".",".",".",".",".",".","."
"899","018","1","***","","","","","","","","","",".",".",".",".",".",".","."
"899","026","1","***","","","","","","","","","",".",".",".",".",".",".","."
"899","046","1","***","","","","","","","","","",".",".",".",".",".",".","."
"899","050","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Capstone Study in Audiology","Course Total","11","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"900
Seminar-Speech Science","002","12","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"921
Smr-Prob in Audiology","001","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"990","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","004","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","017","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","024","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","040","1","***","","","","","","","","","",".",".",".",".",".",".","."
