"TERM : 1232","","","","","Percentage Distribution of Grades","","","","","","","","","","","","","","","","Office of the Registrar","",""
"Fall 2022-2023","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","University of Wisconsin - Madison","","","","","","","","","","","","","","","","","",""
"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","",""
"VET","","","","","","","","","","","","","","","","","","","","","","",""
"COMPARATIVE BIOSCIENCES","","Section
#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"934","COMP BIO","","","","","","","","","","","","","","","","","","","","","",""
"934","COMP BIO","456
Dept. Total","3.157","33.1","16.2","18.9","7.0","10.5","3.5","0.2","10.3","",".",".","",".","",".","",".",".","0.2","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"934","COMP BIO","","","","","","","","","","","","","","","","","","","","","",""
"","Sophomore","5","***","","","","","","","","","","",".","",".","",".","",".",".",".","."
