"OCCUPATIONAL THER (DEPT-KI Section","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"695
OCC THER","","","","","","","","","","","","","","","","","","",""
"Orientation to Occ Ther","100
001","22","3.841","81.8","13.6",".",".","4.5",".",".",".",".",".",".",".",".",".",".","."
"Applied Neuroanatomy","640
001","30","3.983","96.7","3.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Clinical Conditions I","651
001","30","3.983","96.7","3.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Professnl/Leadership Skills 1","710
002","30","3.833","73.3","20.0","6.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"Enable Occ 1: Adult Focus","001
722","30","3.917","86.7","10.0","3.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Enable Occ 4: Peds","725
001","30","3.767","56.7","40.0","3.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Level 1 Fieldwork C","728
001","30","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","770
001","12","3.958","91.7","8.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","770
002","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","770
003","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","770
004","11","3.955","90.9","9.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","770
005","10","3.950","90.0","10.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","770
006","12","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"EBP Lab Practicum","Course Total","60","3.975","95.0","5.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Evidence Based Practice 1","001
771","30","3.650","43.3","43.3","13.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Evidence Based Practice 3","773
001","30","3.833","73.3","20.0","6.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"Appld Leadshp & Mangmnt in OT","811
001","30","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Case Synthesis 1","821
001","30","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"OTD Capstone 1","881
001","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Inter-Prof Devel Leadership","890
001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"OCC THER
695","Dept. Total","393","3.883","84.0","12.2","2.5",".","0.3",".",".",".",".","1.0",".",".",".",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"695
OCC THER","","","","","","","","","","","","","","","","","","",""
"Sophomore","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Junior","","12","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Senior","","8","3.688","75.0","12.5",".",".","12.5",".",".",".",".",".",".",".",".",".",".","."
"Undergraduates","","22","3.841","81.8","13.6",".",".","4.5",".",".",".",".",".",".",".",".",".",".","."
"Graduate","","371","3.884","84.1","12.1","2.7",".",".",".",".",".",".","1.1",".",".",".",".",".","."
"","Dept. Total","393","3.883","84.0","12.2","2.5",".","0.3",".",".",".",".","1.0",".",".",".",".",".","."
