"TERM : 1054","","","","Percentage Distribution of Grades","","","","","","","","","","","","Office of the Registrar"
"Spring 2004-2005","","","","","","","","","","","","","","","","Institutional Reporting"
"","","","","University of Wisconsin - Madison","","","","","","","","","","","",""
"","","","","","","(Non-Cross Listed)","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","",""
"NEUROPHYSIOLOGY","Section
#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW
NR
Other"
"","Grades","GPA","","","","","","","","","","","","","",""
"680
NEUROPHY","","","","","","","","","","","","","","","",""
"Math&Comp Model-Physiol Sys","461
001
3","***","","","","","","","","","",".",".",".",".",".   
.   
."
"Neurobi II:Intr-Brain&Behav","524
001
2","***","","","","","","","","","",".",".",".",".",".   
.   
."
"NEUROPHY
680","5
Dept. Total","3.700","40.0","60.0",".",".",".",".",".",".",".",".",".",".","",".  
.  
.  
."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW
NR
Other"
"","Grades","GPA","","","","","","","","","","","","","",""
"680
NEUROPHY","","","","","","","","","","","","","","","",""
"Senior","4","3.625","25.0","75.0",".",".",".",".",".",".",".",".",".",".","",".  
.  
.  
."
"Undergraduates","4","3.625","25.0","75.0",".",".",".",".",".",".",".",".",".",".","",".  
.  
.  
."
"Graduate","1","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".","",".  
.  
.  
."
"","Dept. Total
5","3.700","40.0","60.0",".",".",".",".",".",".",".",".",".",".","",".  
.  
.  
."
"February 17, 2011","","","","","","","","","","","","","","","","Page 357 of 407"
"* Please note: This report does not combine crosslisted courses","","","","","","","","","","","","","","","",""
"*** Please note: In order to protect student privacy, grade distributions for classes or class sections with fewer than five students have been redacted.","","","","","","","","","","","","","","","",""
