"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","","","",""
"SURGERY","Section","#","Ave","A","AB","B","","BC","C","","D","","F","","S","","U","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","","",""
"936
SURGERY","","","","","","","","","","","","","","","","","","","","","","","","",""
"954","003","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Periph Vasculr Clrk-CSC/VAH","Course Total","2","***","","","","","","","","","","","","","","","","","","","","","",""
"956","002","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","003","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","004","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","005","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","006","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","007","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","008","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","009","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","013","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Plastc&RecnstrSurgClerk-CSC","Course Total","16","3.844","68.8","31.3","",".",".","",".","",".","",".","",".","",".",".",".",".",".",".",".","."
"957","005","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"957","006","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"957","007","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"957","009","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Plastic Surgery-Marshfield","Course Total","4","***","","","","","","","","","","","","","","","","","","","","","",""
"960","011","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","044","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Transplantation Clerk-CSC","Course Total","2","***","","","","","","","","","","","","","","","","","","","","","",""
"961
Burn Surgery Clrkshp (CSC)","043","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"962
Critical Care Surgery-CSC","041","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"963
Cardiac Surg Clerkship-CSC","008","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"964","003","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"964","009","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"964","013","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Thoracic Surgery Clerk-CSC","Course Total","3","***","","","","","","","","","","","","","","","","","","","","","",""
"967","001","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"967","002","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"967","004","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"967","006","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"967","009","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"967","011","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Urology Clerkship-CSC","Course Total","6","3.667","33.3","66.7","",".",".","",".","",".","",".","",".","",".",".",".",".",".",".",".","."
