"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"VET","","","","","","","","","","","","","","","","","","","",""
"MEDICAL SCIENCES - VET MED","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"623
MED SC-V","","","","","","","","","","","","","","","","","","","",""
"Directed Study","Course Total","","32","3.957","87.5",".","3.1",".",".",".",".","9.4",".",".",".",".",".",".",".","."
"Prod Med III-Appl Dy Nutr","705
001","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Equine Theriogenology","708
001","","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","775
001","","27","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"","775
002","","15","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"","775
003","","10","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"","775
004","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Externship","Course Total","","56","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
