"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","",""
"MEDICINE","Section","#","Ave","A","AB","B","BC","C","","D","","F","","S","U","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"632
MEDICINE","","","","","","","","","","","","","","","","","","","","","","",""
"985","041","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"985","042","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"985","043","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"985","044","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Critical Care Medicine-CSC","Course Total","6","3.667","50.0","33.3","16.7",".","",".","",".","",".",".","",".",".",".",".",".",".",".","."
"988","002","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"988","003","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"988","004","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"988","006","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"988","008","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"988","013","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Clin Elect Rheumtol-CSC/VAH","Course Total","6","3.667","66.7",".","33.3",".","",".","",".","",".",".","",".",".",".",".",".",".",".","."
"990
Research","218","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"MEDICINE
632","Dept. Total","363","3.493","34.2","26.2","15.7","0.8","",".","",".","",".","21.8","",".",".",".",".","0.3",".","0.6","0.6"
