"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","","",""
"SENIOR MEDICAL PROGRAM","Section","#","Ave","A","AB","B","BC","C","","D","","F","","S","","U","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","",""
"882
SR MED","","","","","","","","","","","","","","","","","","","","","","","",""
"865","061","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"865","062","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"865","063","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Rhinelander","Course Total","5","***","","","","","","","","","","","","","","","","","","","","",""
"866","061","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"866","062","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Rice Lake","Course Total","2","***","","","","","","","","","","","","","","","","","","","","",""
"867","062","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"867","063","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Shawano","Course Total","2","***","","","","","","","","","","","","","","","","","","","","",""
"868","061","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"868","062","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"868","063","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Sheboygan","Course Total","3","***","","","","","","","","","","","","","","","","","","","","",""
"870","061","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"870","062","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Viroqua","Course Total","4","***","","","","","","","","","","","","","","","","","","","","",""
"871","061","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"871","062","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Wausau","Course Total","2","***","","","","","","","","","","","","","","","","","","","","",""
"872
Preceptorship-Woodruff","061","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"873","062","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"873","063","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Preceptor-Prairie du Sac","Course Total","2","***","","","","","","","","","","","","","","","","","","","","",""
"875
Preceptorship-Minong","062","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"877
Preceptorship-Dodgeville","063","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"879","004","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"879","061","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"879","064","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Preceptor-Madison/Meadowood","Course Total","3","***","","","","","","","","","","","","","","","","","","","","",""
"880
Preceptorship-Cross Plains","062","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"882","061","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"882","063","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Fitchburg","Course Total","2","***","","","","","","","","","","","","","","","","","","","","",""
"883","061","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"883","062","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"883","063","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Reedsburg","Course Total","3","***","","","","","","","","","","","","","","","","","","","","",""
"924
Extramur Elect-Medicine","043","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"934","042","3","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"934","043","3","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Extramur Elect-Surgery","Course Total","6","3.583","50.0","16.7","33.3",".","",".","",".","",".","",".","",".",".",".",".",".",".",".","."
"935
Extramural Elec-Primry Care","043","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
