"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","",""
"SURGERY","Section","#","Ave","A","AB","B","BC","C","","D","","F","","S","U","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"936
SURGERY","","","","","","","","","","","","","","","","","","","","","","",""
"Surgery for the Non-Surgeon","Course Total","13","3.654","38.5","53.8","7.7",".","",".","",".","",".",".","",".",".",".",".",".",".",".","."
"929","003","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"929","041","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"929","043","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"929","044","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Pediatric Surgery","Course Total","4","***","","","","","","","","","","","","","","","","","","","",""
"940","001","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","002","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","003","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","004","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","005","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","006","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","007","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","008","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","009","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","010","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","041","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","042","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","044","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Adt Orth-Non-Orth Clerk-CSC","Course Total","16","",".",".",".",".","",".","",".","",".","100.0","",".",".",".",".",".",".",".","."
"941","002","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"941","003","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"941","004","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"941","005","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"941","006","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"941","007","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"941","009","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Adult Orth & Fractures-VAH","Course Total","7","3.643","57.1","28.6",".","14.3","",".","",".","",".",".","",".",".",".",".",".",".",".","."
"948","001","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"948","002","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"948","003","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"948","004","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"948","005","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"948","006","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"948","007","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"948","008","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Otolaryngology Clerk-CSC","Course Total","8","3.500","37.5","37.5","12.5","12.5","",".","",".","",".",".","",".",".",".",".",".",".",".","."
"949","001","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"949","003","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"949","004","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"949","005","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"949","007","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"949","008","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Clin Otolaryng Clerk-LaCros","Course Total","6","3.917","83.3","16.7",".",".","",".","",".","",".",".","",".",".",".",".",".",".",".","."
"954","002","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"November 30, 2010","","","","","","","","","","","","","","","","","","","","","","Page 383 of 408",""
