"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","","",""
"MEDICINE","Section","#","Ave","A","AB","B","BC","C","","D","","F","","S","","U","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","",""
"632
MEDICINE","","","","","","","","","","","","","","","","","","","","","","","",""
"953","008","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","009","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","011","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","012","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","017","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","042","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","043","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","044","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Dermatology Clerkship-CSC","Course Total","19","3.698","36.8","63.2",".",".","",".","",".","",".","",".","",".",".",".",".",".",".",".","."
"954
Dermatology Clerk-Marshfld","002","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956
Emergency Med Clerkshp-Milw","041","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"957","042","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"957","043","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Emergency Med Clrk-Meriter","Course Total","2","***","","","","","","","","","","","","","","","","","","","","",""
"960","001","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","003","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","004","3","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","005","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","006","3","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","007","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","008","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","009","3","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","010","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","011","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","013","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Emergency Med Clerkshp-CSC","Course Total","21","3.667","38.1","57.1","4.8",".","",".","",".","",".","",".","",".",".",".",".",".",".",".","."
"962","001","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"962","002","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"962","003","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"962","004","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"962","044","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Endocrinology Clerkship-CSC","Course Total","5","***","","","","","","","","","","","","","","","","","","","","",""
"965","001","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"965","003","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"965","006","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"965","009","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Gastroenterology Clerk-CSC","Course Total","4","***","","","","","","","","","","","","","","","","","","","","",""
"969
Transfusion Med Clerk-CSC","001","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"970
Gastro/Hepatology-Milwaukee","042","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"973
Infectious Disease-Marshfld","004","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"976
Cl Nephrology Clerk-CSC/VAH","042","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"981","002","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"981","005","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Pulmonary Disease Clerk-CSC","Course Total","3","***","","","","","","","","","","","","","","","","","","","","",""
