"Spring 2021-2022","","","","","","","","","","","","","","","","","","","","","","","","","Institutional Reporting","",""
"","","","","University of Wisconsin - Madison","","","","","","","","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SURGERY","Section","# 
Ave","A","AB","","B","","BC","C","","D","","F","","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades
GPA","","","","","","","","","","","","","","","","","","","","","","","","",""
"936
SURGERY","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","920
005","4",".","",".","",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"","920
006","4",".","",".","",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"","920
007","3",".","",".","",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"","920
008","2",".","",".","",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"","920
009","1",".","",".","",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"General Surgery Elective","Course Total","23",".","",".","",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"","938
043","2",".","",".","",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"","938
044","6",".","",".","",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"Inpt Acting Internship-Surgery","Course Total","8",".","",".","",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"Adult Ortho for Future Orthpds","939
043","1",".","",".","",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"","940
001","1",".","",".","",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"","940
002","1",".","",".","",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"","940
003","1",".","",".","",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"","940
004","1",".","",".","",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"","940
005","1",".","",".","",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"","940
006","1",".","",".","",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"","940
007","1",".","",".","",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"Audlt Orth for Non-Orthopedist","Course Total","7",".","",".","",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"","948
001","1",".","",".","",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"","948
002","2",".","",".","",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"","948
003","1",".","",".","",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"","948
004","2",".","",".","",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"","948
005","1",".","",".","",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"","948
006","2",".","",".","",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"","948
008","1",".","",".","",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"","948
009","1",".","",".","",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"Otolaryngology","Course Total","11",".","",".","",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"","954
002","1",".","",".","",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"","954
004","1",".","",".","",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"Peripheral Vascular Elective","Course Total","2",".","",".","",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"","956
001","2",".","",".","",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"","956
002","2",".","",".","",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"","956
003","1",".","",".","",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"","956
004","2",".","",".","",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"","956
005","3",".","",".","",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"","956
006","1",".","",".","",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"","956
008","1",".","",".","",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"Plastic&Reconstructive Surgery","Course Total","12",".","",".","",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"","960
005","2",".","",".","",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"","960
007","2",".","",".","",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"","960
008","1",".","",".","",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"","960
011","1",".","",".","",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"","960
116","1",".","",".","",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"Transplantation Elective","Course Total","7",".","",".","",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
