"1224
TERM:","","","","Percentage Distribution of Grades","","","","","","","","","","","","Office of the Registrar"
"Spring 2021-2022","","","","","","","","","","","","","","","","Institutional Reporting"
"","","","","University of Wisconsin - Madison","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","",""
"MEDICAL SCIENCES - MED SCH","Section
#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW
NR
Other"
"","Grades","GPA","","","","","","","","","","","","","",""
"622
MED SC-M","","","","","","","","","","","","","","","",""
"MED SC-M
622","694
Dept. Total","",".",".",".",".",".",".",".","95.8",".",".",".",".","0.6",".  
0.1
3.5"
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW
NR
Other"
"","Grades","GPA","","","","","","","","","","","","","",""
"622
MED SC-M","","","","","","","","","","","","","","","",""
"Senior","1","***","","","","","","","","","",".",".",".","",".  
.  
100.0
."
