"1224
TERM:","","","","Percentage Distribution of Grades","","","","","","","","","","","","Office of the Registrar"
"Spring 2021-2022","","","","","","","","","","","","","","","","Institutional Reporting"
"","","","","University of Wisconsin - Madison","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","",""
"NEUROLOGY","Section
#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW
NR
Other"
"","Grades","GPA","","","","","","","","","","","","","",""
"676
NEUROL","","","","","","","","","","","","","","","",""
"NEUROL
676","64
Dept. Total","3.968","62.5",".","1.6",".",".",".",".","35.9",".",".",".",".","",".  
.  
.  
."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW
NR
Other"
"","Grades","GPA","","","","","","","","","","","","","",""
"676
NEUROL","","","","","","","","","","","","","","","",""
"Sophomore","4","***","","","","","","","","","",".",".",".","",".  
.  
.  
."
