"FAMILY MEDICINE","Section","#","","Ave","A","","AB","","B","","BC","C","","D","","F","","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","","","","","","","","","","","",""
"370
FAM MED","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","935
002","","1","","",".","",".","",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"","935
003","","1","","",".","",".","",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"","935
004","","1","","",".","",".","",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"","935
005","","1","","",".","",".","",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"","935
006","","1","","",".","",".","",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"","935
007","","1","","",".","",".","",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"","935
008","","1","","",".","",".","",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"Family Medicine elective","Course Total","","7","","",".","",".","",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"Fam Medicine UW Hospital Sub-I","937
006","","1","","",".","",".","",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"","941
003","","1","","",".","",".","",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"","941
004","","1","","",".","",".","",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"","941
006","","1","","",".","",".","",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"","941
008","","1","","",".","",".","",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"Family Medicine Elective","Course Total","","4","","",".","",".","",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"","943
006","","1","","",".","",".","",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"","943
010","","1","","",".","",".","",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"Infectious Disease Surveillanc","Course Total","","2","","",".","",".","",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"FAM MED
370","Dept. Total","","89","","",".","",".","",".",".","",".","",".","",".","83.1","",".","16.9","",".","",".","",".",".",".","."
"Summary by Level","","#","","Ave","A","","AB","","B","","BC","C","","D","","F","","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","","","","","","","","","","","",""
"370
FAM MED","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Special","","","1","***","","","","","","","","","","","","","","","","","100.0","",".","",".","",".",".",".","."
"Prof Yr 1","","","8","","",".","",".","",".",".","",".","",".","",".",".","",".","100.0","",".","",".","",".",".",".","."
"Prof Yr 2","","","3","***","","","","","","","","","","","","","","","","","100.0","",".","",".","",".",".",".","."
"Prof Yr 3","","","40","","",".","",".","",".",".","",".","",".","",".","97.5","",".","2.5","",".","",".","",".",".",".","."
"Prof Yr 4","","","37","","",".","",".","",".",".","",".","",".","",".","94.6","",".","5.4","",".","",".","",".",".",".","."
"Professionals","","","88","","",".","",".","",".",".","",".","",".","",".","84.1","",".","15.9","",".","",".","",".",".",".","."
"","Dept. Total","","89","","",".","",".","",".",".","",".","",".","",".","83.1","",".","16.9","",".","",".","",".",".",".","."
