"Spring 2021-2022","","","","","","","","","","","","","","","","","","","","","","","","","","Institutional Reporting","",""
"","","","","","","University of Wisconsin - Madison","","","","","","","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEUROLOGY","Section","#","","Ave","A","AB","","B","BC","C","","D","","F","","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","","","","","","","","","",""
"676
NEUROL","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","699
093","","6","3.824","83.3","",".","16.7",".","",".","",".","",".",".","",".",".","",".","",".","",".",".",".","."
"","699
101","","2","4.000","100.0","",".",".",".","",".","",".","",".",".","",".",".","",".","",".","",".",".",".","."
"","699
104","","2","4.000","100.0","",".",".",".","",".","",".","",".",".","",".",".","",".","",".","",".",".",".","."
"","699
106","","2","4.000","100.0","",".",".",".","",".","",".","",".",".","",".",".","",".","",".","",".",".",".","."
"","699
107","","1","4.000","100.0","",".",".",".","",".","",".","",".",".","",".",".","",".","",".","",".",".",".","."
"","699
109","","8","4.000","100.0","",".",".",".","",".","",".","",".",".","",".",".","",".","",".","",".",".",".","."
"","699
110","","1","4.000","100.0","",".",".",".","",".","",".","",".",".","",".",".","",".","",".","",".",".",".","."
"","699
111","","2","4.000","100.0","",".",".",".","",".","",".","",".",".","",".",".","",".","",".","",".",".",".","."
"","699
112","","4","4.000","100.0","",".",".",".","",".","",".","",".",".","",".",".","",".","",".","",".",".",".","."
"","699
113","","2","4.000","100.0","",".",".",".","",".","",".","",".",".","",".",".","",".","",".","",".",".",".","."
"","699
116","","2","4.000","100.0","",".",".",".","",".","",".","",".",".","",".",".","",".","",".","",".",".",".","."
"","699
117","","2","4.000","100.0","",".",".",".","",".","",".","",".",".","",".",".","",".","",".","",".",".",".","."
"","699
118","","5","4.000","100.0","",".",".",".","",".","",".","",".",".","",".",".","",".","",".","",".",".",".","."
"","699
119","","2","4.000","100.0","",".",".",".","",".","",".","",".",".","",".",".","",".","",".","",".",".",".","."
"Directed Research in Neurology","Course Total","","41","3.968","97.6","",".","2.4",".","",".","",".","",".",".","",".",".","",".","",".","",".",".",".","."
"Indep Rdg & Rsch-4th Yr Med","910
001","","1","",".","",".",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"Cognition and Neuroanatomy","913
005","","8","",".","",".",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"","919
002","","1","",".","",".",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"","919
003","","1","",".","",".",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"","919
004","","2","",".","",".",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"","919
005","","3","",".","",".",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"","919
006","","2","",".","",".",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"","919
008","","1","",".","",".",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"","919
010","","1","",".","",".",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"","919
043","","1","",".","",".",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"","919
044","","2","",".","",".",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"Neurol Indiv Clin Elective","Course Total","","14","",".","",".",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
