"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","",""
"HUMAN ONCOLOGY","Section","#","Ave","A","AB","","B","BC","C","","D","","F","","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"480
H ONCOL","","","","","","","","","","","","","","","","","","","","","","",""
"699","016","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"699","017","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"699","018","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"699","022","5","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"699","036","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"699","156","4","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"699","158","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"699","200","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Ind Stdy-Hum Cancer Bio","Course Total","17","4.000","76.5","",".",".",".","",".","",".","",".",".",".",".",".",".",".",".","23.5","."
"922","009","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"922","010","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"922","011","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Radiation Oncology-CSC","Course Total","3","***","","","","","","","","","","","","","","","","","","","",""
"990
Rsch in Human Cancer Bio","004","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"H ONCOL
480","Dept. Total","21","3.860","61.9","",".","14.3",".","",".","",".","",".","4.8",".",".",".",".",".",".","19.0","."
