"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","","",""
"MEDICINE","Section","#","Ave","A","AB","B","","BC","C","","D","","F","","S","","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","",""
"632
MEDICINE","","","","","","","","","","","","","","","","","","","","","","","",""
"Dermatology Clerkship-CSC","Course Total","10","3.962","90.0","10.0","",".",".","",".","",".","",".","",".",".",".",".",".",".",".",".","."
"954","044","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"954","046","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Dermatology Clerk-Marshfld","Course Total","2","***","","","","","","","","","","","","","","","","","","","","",""
"962","003","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"962","004","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"962","012","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Endocrinology Clerkship-CSC","Course Total","3","***","","","","","","","","","","","","","","","","","","","","",""
"965","002","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"965","007","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"965","008","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"965","042","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"965","045","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Gastroenterology Clerk-CSC","Course Total","5","***","","","","","","","","","","","","","","","","","","","","",""
"969
Transfusion Med Clerk-CSC","009","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"971","041","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"971","042","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"971","043","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Infect Disease Clerkshp-CSC","Course Total","6","3.917","83.3","16.7","",".",".","",".","",".","",".","",".",".",".",".",".",".",".",".","."
"973
Infectious Disease-Marshfld","009","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"974
Infect Disease Clerk-Milw","043","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"976","003","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"976","005","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"976","006","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Cl Nephrology Clerk-CSC/VAH","Course Total","3","***","","","","","","","","","","","","","","","","","","","","",""
"981","007","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"981","011","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"981","041","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"981","044","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Pulmonary Disease Clerk-CSC","Course Total","4","***","","","","","","","","","","","","","","","","","","","","",""
"985
Critical Care Medicine","043","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"988","003","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"988","004","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"988","005","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"988","006","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"988","007","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Clin Elect Rheumtol-CSC/VAH","Course Total","5","***","","","","","","","","","","","","","","","","","","","","",""
"990","001","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","008","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","099","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","100","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","166","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","167","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","169","3","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"February 03, 2015","","","","","","","","","","","","","","","","","","","","","","","Page 350 of 403",""
