"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","",""
"SURGERY","Section","#","Ave","A","AB","B","BC","C","","D","","F","","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"936
SURGERY","","","","","","","","","","","","","","","","","","","","","",""
"940","008","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","009","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","012","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","046","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"Adt Orth-Non-Orth Clerk-CSC","Course Total","6","",".",".",".",".","",".","",".","",".","100.0",".",".",".",".",".",".",".","."
"941
Adult Orth & Fractures-VAH","044","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"948","009","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"948","012","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"948","041","2","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"948","042","2","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"Otolaryngology Clerk-CSC","Course Total","6","3.800","66.7","16.7","16.7",".","",".","",".","",".",".",".",".",".",".",".",".",".","."
"949","007","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"949","008","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"949","009","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"Clin Otolaryng Clerk-LaCros","Course Total","3","***","","","","","","","","","","","","","","","","","","",""
"954
Periph Vasculr Clrk-CSC/VAH","003","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"956
Plastc&RecnstrSurgClerk-CSC","002","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"957","011","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"957","043","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"Plastic Surgery-Marshfield","Course Total","2","***","","","","","","","","","","","","","","","","","","",""
"960
Transplantation Clerk-CSC","043","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"961
Burn Surgery Clrkshp (CSC)","005","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"962","011","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"962","042","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"962","043","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"962","044","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"Critical Care Surgery-CSC","Course Total","4","***","","","","","","","","","","","","","","","","","","",""
"963
Cardiac Surg Clerkship-CSC","009","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"964
Thoracic Surgery Clerk-CSC","042","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"967","002","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"967","008","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"967","010","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"967","011","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"Urology Clerkship-CSC","Course Total","4","***","","","","","","","","","","","","","","","","","","",""
