"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","",""
"SENIOR MEDICAL PROGRAM","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"882
SR MED","","","","","","","","","","","","","","","","","","","",""
"Extramural Elec-Primry Care","935
043","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","936
041","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","936
042","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"","043
936","","7","3.714","42.9","57.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Extramur Elec-Emergency Med","Course Total","","14","3.750","50.0","50.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"TRIUMPH I: Seminar & Projects","951
001","","7","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"TRIUMPH III: Leadership","955
044","","8","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"SR MED
882","Dept. Total","","108","3.638","50.9","18.5","12.0","1.9",".",".",".",".",".","13.9",".",".",".",".","2.8","."
