"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","",""
"FAMILY MEDICINE","Section","#","Ave","A","AB","B","BC","C","","D","","F","","S","","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"370
FAM MED","","","","","","","","","","","","","","","","","","","","","","",""
"699","044","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"699","065","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Directed Study","Course Total","5","***","","","","","","","","","","","","","","","","","","","",""
"919","004","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"919","005","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"919","010","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"919","041","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"919","042","4","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"919","043","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"919","048","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Individualized 4th Yr Clerk","Course Total","13","3.900","84.6",".","7.7",".","",".","",".","",".","",".",".",".",".",".",".",".","7.7","."
"920","001","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","002","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","003","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","004","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","005","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","006","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","041","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","042","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Clrkshp Family Med-Madison","Course Total","10","3.654","60.0","10.0","30.0",".","",".","",".","",".","",".",".",".",".",".",".",".",".","."
"921
Clrkshp Family Med-Appleton","041","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"922
Clrkshp Family Med-EauClaire","041","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"926
Clrk Fam&Comm Med-Native Am","041","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"927
Clrkshp:Rural & Community Hlth","041","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"930","003","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"930","041","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Clrkshp Family Med-St Lukes","Course Total","2","***","","","","","","","","","","","","","","","","","","","",""
"933
Sports Medicine","009","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"935","001","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"935","002","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"935","003","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"935","004","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"935","005","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"St Mary's Fam Med Sub-Intrnshp","Course Total","5","***","","","","","","","","","","","","","","","","","","","",""
