"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","","",""
"SURGERY","Section","#","Ave","A","AB","B","","BC","C","","D","","F","","S","","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","",""
"936
SURGERY","","","","","","","","","","","","","","","","","","","","","","","",""
"Surgery for the Non-Surgeon","Course Total","6","3.917","83.3","16.7","",".",".","",".","",".","",".","",".",".",".",".",".",".",".",".","."
"929","042","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"929","044","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Pediatric Surgery","Course Total","2","***","","","","","","","","","","","","","","","","","","","","",""
"939
Adt Orth-Fut Orth Clerk-CSC","041","3","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","007","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","008","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","009","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","010","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Adt Orth-Non-Orth Clerk-CSC","Course Total","5","***","","","","","","","","","","","","","","","","","","","","",""
"941","003","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"941","012","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Adult Orth & Fractures-VAH","Course Total","2","***","","","","","","","","","","","","","","","","","","","","",""
"948","007","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"948","011","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"948","041","3","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Otolaryngology Clerk-CSC","Course Total","5","***","","","","","","","","","","","","","","","","","","","","",""
"949","002","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"949","007","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Clin Otolaryng Clerk-LaCros","Course Total","2","***","","","","","","","","","","","","","","","","","","","","",""
"954","003","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"954","004","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"954","043","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Periph Vasculr Clrk-CSC/VAH","Course Total","3","***","","","","","","","","","","","","","","","","","","","","",""
"956
Plastc&RecnstrSurgClerk-CSC","001","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"961
Burn Surgery Clrkshp (CSC)","041","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"962","041","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"962","042","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"962","043","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Critical Care Surgery-CSC","Course Total","3","***","","","","","","","","","","","","","","","","","","","","",""
"964
Thoracic Surgery Clerk-CSC","041","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"967","009","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"967","041","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Urology Clerkship-CSC","Course Total","3","***","","","","","","","","","","","","","","","","","","","","",""
