"TERM : 1132","","","","Percentage Distribution of Grades","","","","","","","","","","","","Office of the Registrar"
"Fall 2012-2013","","","","","","","","","","","","","","","","Institutional Reporting"
"","","","","University of Wisconsin - Madison","","","","","","","","","","","",""
"","","","","","","(Non-Cross Listed)","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","",""
"REHABILITATION MEDICINE","Section
#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW
NR
Other"
"","Grades","GPA","","","","","","","","","","","","","",""
"840
RHAB MED","","","","","","","","","","","","","","","",""
"","920
004
1","***","","","","","","","","","",".",".",".",".",".   
.   
."
"","920
012
1","***","","","","","","","","","",".",".",".",".",".   
.   
."
"","920
041
2","***","","","","","","","","","",".",".",".",".",".   
.   
."
"Rehabilitatn Med Clerk-CSC","Course Total
4","***","","","","","","","","","","","","","",""
"RHAB MED
840","4
Dept. Total","3.833","75.0",".","25.0",".",".",".",".",".",".",".",".",".","",".  
.  
.  
."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW
NR
Other"
"","Grades","GPA","","","","","","","","","","","","","",""
"840
RHAB MED","","","","","","","","","","","","","","","",""
"Prof Yr 4","4","3.833","75.0",".","25.0",".",".",".",".",".",".",".",".",".","",".  
.  
.  
."
"Professionals","4","3.833","75.0",".","25.0",".",".",".",".",".",".",".",".",".","",".  
.  
.  
."
"","Dept. Total
4","3.833","75.0",".","25.0",".",".",".",".",".",".",".",".",".","",".  
.  
.  
."
"February 14, 2013","","","","","","","","","","","","","","","","Page 377 of 403"
"* Please note: This report does not combine crosslisted courses","","","","","","","","","","","","","","","",""
"*** Please note: In order to protect student privacy, grade distributions for classes or class sections with fewer than five students have been redacted.","","","","","","","","","","","","","","","",""
