"PHYSICAL THERAPY","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"745
PHY THER","","","","","","","","","","","","","","","","","","","",""
"Cardiovasc&Pulmonry Treatmt","523
001","","39","3.615","33.3","56.4","10.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Foundatns-PT Exam,Eval,Diagnos","527
001","","40","3.838","70.0","27.5","2.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"","539
001","","21","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","539
002","","19","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"PT Educ&Lifespan Learning Iss","Course Total","","40","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","541
001","","21","4.000","95.2",".",".",".",".",".",".","4.8",".",".",".",".",".",".",".","."
"","541
002","","19","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Culture&Diversity in Hlth Care","Course Total","","40","4.000","97.5",".",".",".",".",".",".","2.5",".",".",".",".",".",".",".","."
"Clin: Tissue Mech & Adaptatns","627
001","","40","3.413","22.5","47.5","22.5","5.0","2.5",".",".",".",".",".",".",".",".",".",".","."
"Motor Control Dysfunction I","635
001","","39","3.538","15.4","76.9","7.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"Current Issues-Rehabilitatn","641
001","","39","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"Research Practicum","642
001","","29","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"Clinical Medicine I","664
001","","40","3.613","35.0","52.5","12.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"Musculoskeletal Dysfunction I","676
001","","39","3.487","7.7","82.1","10.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Clinical Internship IV","703
001","","37","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"","799
034","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"","799
035","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","799
037","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Study","Course Total","","8","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"PHY THER
745","Dept. Total","","430","3.609","35.3","31.4","6.0","0.5","0.2",".",".","0.2",".","26.3",".",".",".",".",".","."
"Summary by Level","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"745
PHY THER","","","","","","","","","","","","","","","","","","","",""
"Senior","","","1","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"Undergraduates","","","1","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"Special","","","1","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"Prof Yr 1","","","160","3.647","56.9","31.9","9.4","1.3","0.6",".",".",".",".",".",".",".",".",".",".","."
"Prof Yr 2","","","230","3.570","26.5","36.5","4.8",".",".",".",".",".",".","32.2",".",".",".",".",".","."
"Prof Yr 3","","","38","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"Professionals","","","428","3.609","35.5","31.5","6.1","0.5","0.2",".",".",".",".","26.2",".",".",".",".",".","."
"","Dept. Total","","430","3.609","35.3","31.4","6.0","0.5","0.2",".",".","0.2",".","26.3",".",".",".",".",".","."
