"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","",""
"MEDICINE","Section","#","Ave","A","AB","B","BC","C","","D","","F","","S","U","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"632
MEDICINE","","","","","","","","","","","","","","","","","","","","","","",""
"965","042","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"965","043","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Gastroenterology Clerk-CSC","Course Total","7","3.800","57.1","42.9",".",".","",".","",".","",".",".","",".",".",".",".",".",".",".","."
"969
Transfusion Med Clerk-CSC","004","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"971","041","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"971","042","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"971","043","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"971","045","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Infect Disease Clerkshp-CSC","Course Total","6","3.750","50.0","50.0",".",".","",".","",".","",".",".","",".",".",".",".",".",".",".","."
"976","005","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"976","007","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"976","008","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"976","011","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Cl Nephrology Clerk-CSC/VAH","Course Total","4","***","","","","","","","","","","","","","","","","","","","",""
"981","002","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"981","042","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Pulmonary Disease Clerk-CSC","Course Total","2","***","","","","","","","","","","","","","","","","","","","",""
"985","041","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"985","042","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"985","043","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"985","044","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"985","045","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"985","046","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Critical Care Medicine-CSC","Course Total","11","3.636","45.5","36.4","18.2",".","",".","",".","",".",".","",".",".",".",".",".",".",".","."
"987
Crit Care/Med ICU-Marshfld","042","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"988","003","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"988","043","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Clin Elect Rheumtol-CSC/VAH","Course Total","2","***","","","","","","","","","","","","","","","","","","","",""
"990","180","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","215","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","218","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","219","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","220","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","228","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","230","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","260","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","261","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Research","Course Total","10","",".",".",".",".","",".","",".","",".","100.0","",".",".",".",".",".",".",".","."
