"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HUMAN ONCOLOGY","Section","#","Ave","A","AB","","B","","BC","C","","D","","F","","S","","U","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","","","",""
"480
H ONCOL","","","","","","","","","","","","","","","","","","","","","","","","","",""
"699","022","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"699","156","3","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"699","157","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"699","158","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Ind Stdy-Hum Cancer Bio","Course Total","6","4.000","100.0","",".","",".",".","",".","",".","",".","",".","",".",".",".",".",".",".",".","."
"922","009","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"922","010","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"922","011","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"922","041","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Radiation Oncology-CSC","Course Total","5","***","","","","","","","","","","","","","","","","","","","","","","",""
"990","022","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","037","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Rsch in Human Cancer Bio","Course Total","2","***","","","","","","","","","","","","","","","","","","","","","","",""
