"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","",""
"MEDICINE","Section","#","Ave","A","AB","B","BC","C","","D","","F","","S","","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"632
MEDICINE","","","","","","","","","","","","","","","","","","","","","","",""
"957","043","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"957","044","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Emergency Med Clrk-Meriter","Course Total","4","***","","","","","","","","","","","","","","","","","","","",""
"960","041","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","042","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","044","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","045","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Emergency Med Clerkshp-CSC","Course Total","4","***","","","","","","","","","","","","","","","","","","","",""
"962","041","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"962","042","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"962","043","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"962","044","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Endocrinology Clerkship-CSC","Course Total","4","***","","","","","","","","","","","","","","","","","","","",""
"965","002","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"965","006","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"965","008","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"965","046","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Gastroenterology Clerk-CSC","Course Total","4","***","","","","","","","","","","","","","","","","","","","",""
"970
Gastro/Hepatology-Milwaukee","042","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"971
Infect Disease Clerkshp-CSC","043","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"973
Infectious Disease-Marshfld","044","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"974
Infect Disease Clerk-Milw","042","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"981","006","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"981","045","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Pulmonary Disease Clerk-CSC","Course Total","3","***","","","","","","","","","","","","","","","","","","","",""
"984","041","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"984","042","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"984","043","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"984","044","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Crit Care-ICU Subintrn-Milw","Course Total","4","***","","","","","","","","","","","","","","","","","","","",""
"985","041","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"985","042","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"985","043","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"985","044","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Critical Care Medicine-CSC","Course Total","12","3.667","41.7","50.0","8.3",".","",".","",".","",".","",".",".",".",".",".",".",".",".","."
"987","041","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"987","044","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Crit Care/Med ICU-Marshfld","Course Total","2","***","","","","","","","","","","","","","","","","","","","",""
"988","042","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"988","044","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Clin Elect Rheumtol-CSC/VAH","Course Total","2","***","","","","","","","","","","","","","","","","","","","",""
"990
Research","160","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
