"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","",""
"SURGERY","Section","#","Ave","A","AB","B","BC","C","","D","","F","","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"936
SURGERY","","","","","","","","","","","","","","","","","","","","","",""
"940","008","2","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","009","2","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","010","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","011","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","041","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","044","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"Adt Orth-Non-Orth Clerk-CSC","Course Total","17","",".",".",".",".","",".","",".","",".","100.0",".",".",".",".",".",".",".","."
"941","002","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"941","004","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"941","005","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"941","006","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"941","044","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"Adult Orth & Fractures-VAH","Course Total","5","***","","","","","","","","","","","","","","","","","","",""
"944
Upper Extrem Ortho-Marshfld","005","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"948","001","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"948","002","2","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"948","003","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"948","004","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"948","005","2","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"948","006","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"948","007","2","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"948","008","2","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"948","009","2","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"Otolaryngology Clerk-CSC","Course Total","14","3.615","28.6","57.1","7.1",".","",".","",".","",".",".",".",".",".",".",".",".",".","7.1"
"949","002","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"949","003","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"949","005","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"949","006","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"Clin Otolaryng Clerk-LaCros","Course Total","4","***","","","","","","","","","","","","","","","","","","",""
"956","003","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","004","2","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","005","3","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","006","3","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","007","3","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","008","3","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","009","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","012","2","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","017","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","041","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","046","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"Plastc&RecnstrSurgClerk-CSC","Course Total","21","3.718","38.1","52.4",".",".","",".","",".","",".",".",".",".",".",".",".",".",".","9.5"
"957","004","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"957","007","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"Plastic Surgery-Marshfield","Course Total","2","***","","","","","","","","","","","","","","","","","","",""
"961","007","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"April 01, 2013","","","","","","","","","","","","","","","","","","","","","Page 369 of 392",""
