"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","",""
"ANESTHESIOLOGY","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"148
ANESTHES","","","","","","","","","","","","","","","","","","","",""
"","812
001","","6","3.833","66.7","33.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","812
002","","7","3.857","71.4","28.6",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","812
003","","6","3.833","66.7","33.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","812
004","","6","3.833","66.7","33.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","812
005","","6","3.833","66.7","33.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","812
006","","6","3.750","66.7","16.7","16.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"","812
007","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"","008
812","","6","3.917","83.3","16.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","009
812","","6","3.917","83.3","16.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","812
010","","7","3.857","71.4","28.6",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","812
011","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","812
012","","6","3.833","66.7","33.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","812
013","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Third Year Anesthesia","Course Total","","71","3.838","70.4","26.8","2.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"","920
001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","920
002","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","920
007","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","920
008","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","920
019","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","920
035","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","920
043","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","920
046","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Clin Anesthes Clerkship-CSC","Course Total","","10","3.762","70.0",".","20.0",".",".",".",".",".",".",".",".",".",".",".",".","10.0"
