"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","","",""
"SURGERY","Section","#","Ave","A","","AB","B","BC","C","","D","","F","","S","","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","",""
"936
SURGERY","","","","","","","","","","","","","","","","","","","","","","","",""
"961","009","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"961","031","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Burn Surgery Clrkshp (CSC)","Course Total","3","***","","","","","","","","","","","","","","","","","","","","",""
"962","005","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"962","006","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"962","031","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Critical Care Surgery-CSC","Course Total","3","***","","","","","","","","","","","","","","","","","","","","",""
"964
Thoracic Surgery Clerk-CSC","045","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"967","001","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"967","002","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"967","004","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"967","005","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"967","009","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"967","043","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Urology Clerkship-CSC","Course Total","6","3.071","",".","16.7","83.3",".","",".","",".","",".","",".",".",".",".",".",".",".",".","."
