"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"PHM","","","","","","","","","","","","","","","","","","","",""
"PHARMACY PRACTICE","Section","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","","Grades","GPA","","","","","","","","","","","","","","","",""
"728
PHM PRAC","","","","","","","","","","","","","","","","","","","",""
"Pharm Practice Experience I","426","001","125","3.948","90.4","8.8","0.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"Prof Develop & Engagement I","462","001","125","3.956","95.2","2.4","0.8","1.6",".",".",".",".",".",".",".",".",".",".",".","."
"Prof Develop & Engagement III","464","001","94","3.888","92.6","2.1","2.1","1.1","1.1",".","1.1",".",".",".",".",".",".",".",".","."
"Prof Develop & Engagement IV","465","001","95","3.837","73.7","22.1","2.1","2.1",".",".",".",".",".",".",".",".",".",".",".","."
"Interprof Collab Pract in HIV","467","001","6","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"Intro to Pharmacy Informatics","468","001","17","3.912","94.1",".",".","5.9",".",".",".",".",".",".",".",".",".",".",".","."
"Equity in Healthcare","469","001","9","3.944","88.9","11.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Expl Pharm Peer Mentor Seminar","471","001","11","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Pharmacotherapy Skills II","554","001","94","3.936","87.2","12.8",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Pharmacotherapy II","556","001","94","3.441","37.2","29.8","20.2","9.6","3.2",".",".",".",".",".",".",".",".",".",".","."
"Drug Literature Evaluation","570","001","92","3.402","34.8","23.9","29.3","10.9","1.1",".",".",".",".",".",".",".",".",".",".","."
"Radiopharmaceuticals","612","001","16","3.906","81.3","18.8",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Hlth Sys Pharm Analysis & Inf","617","001","11","3.864","72.7","27.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Phm Prac Experience IV","626","056","95","3.974","95.8","3.2","1.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"Practice Innovation II","629","001","10","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Pharmacotherapy Skills IV","654","001","95","3.926","87.4","11.6",".","1.1",".",".",".",".",".",".",".",".",".",".",".","."
"Pharmacotherapy IV","656","001","95","3.047","15.8","24.2","24.2","25.3","10.5",".",".",".",".",".",".",".",".",".",".","."
"Sem Pediatric Pharmacotherapy","657","001","13","3.923","84.6","15.4",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Infect Dis Pharm Acute Care","659","001","16","3.844","75.0","18.8","6.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Seminars in Critical Care","668","001","22","3.932","86.4","13.6",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Seminars in Mental Health Care","674","001","13","3.962","92.3","7.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Seminars in Oncology","678","001","13","3.923","92.3",".","7.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"Advanced Diabetes Management","679","001","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","699","018","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","699","020","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","699","025","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","699","027","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","699","053","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","699","055","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","699","072","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","699","085","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","699","090","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Advanced Independent Study","","Course Total","22","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","740","006","14","3.929","85.7","14.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","740","007","20","3.825","80.0","5.0","15.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"","740","008","12","3.875","83.3","8.3","8.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Acute Pharmaceut Care Clerkshp","","Course Total","46","3.870","82.6","8.7","8.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"","741","006","13","3.962","92.3","7.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","741","007","14","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","741","008","17","3.941","94.1",".","5.9",".",".",".",".",".",".",".",".",".",".",".",".","."
"July 27, 2025","","","","","","","","","","","","","","","","","","","Page 471 of 486",""
