"","","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ANESTHESIOLOGY","Section","#","Ave","A","","AB","","B","","BC","C","","D","","F","","S","U","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","","","",""
"148
ANESTHES","","","","","","","","","","","","","","","","","","","","","","","","","",""
"922","012","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"CTICU Anesthes Elective","Course Total","7","","",".","",".","",".",".","",".","",".","",".","100.0","",".",".",".",".",".",".",".","."
"940","001","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","003","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","005","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","008","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","011","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Integrated Elec in Pain Mgmt","Course Total","8","","",".","",".","",".",".","",".","",".","",".","100.0","",".",".",".",".",".",".",".","."
