"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","","","",""
"ANESTHESIOLOGY","Section","#","Ave","A","AB","","B","","BC","C","","D","","F","","S","U","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","","",""
"148
ANESTHES","","","","","","","","","","","","","","","","","","","","","","","","",""
"699","102","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"699","103","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"699","105","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"699","106","4","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"699","107","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Independent Study","Course Total","11","4.000","100.0","",".","",".",".","",".","",".","",".",".","",".",".",".",".",".",".",".","."
"910","004","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"910","005","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"910","006","3","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"910","007","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"910","008","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"910","011","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"910","042","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"910","043","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"910","045","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"IRR Anesthesiology","Course Total","15","",".","",".","",".",".","",".","",".","",".","100.0","",".",".",".",".",".",".",".","."
"919","001","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"919","004","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"919","006","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"919","008","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Individualized Anesth Clin Ele","Course Total","4","***","","","","","","","","","","","","","","","","","","","","","",""
"920","001","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","002","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","003","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","004","4","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","005","4","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","006","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","007","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","008","4","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","009","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","010","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","011","5","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","012","4","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","042","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","043","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","046","3","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Clinical Anesthes Elective","Course Total","36","",".","",".","",".",".","",".","",".","",".","100.0","",".",".",".",".",".",".",".","."
"922","002","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"922","003","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"922","004","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"922","005","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"922","009","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"922","010","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"July 27, 2025","","","","","","","","","","","","","","","","","","","","","","","","Page 384 of 486",""
