"","","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","","","","",""
"REHABILITATION MEDICINE","Section","#","Ave","A","","AB","","B","","BC","C","","D","","F","","S","U","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","","","",""
"840
RHAB MED","","","","","","","","","","","","","","","","","","","","","","","","","",""
"699
Independent Study","041","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"919
Individualized 4th Yr Clerk","005","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","002","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","003","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","004","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","005","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","006","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","007","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","008","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","009","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","010","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","011","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","012","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Rehab Med Clinical Elective","Course Total","16","","",".","",".","",".",".","",".","",".","",".","100.0","",".",".",".",".",".",".",".","."
