"","","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PEDIATRICS","Section","#","Ave","A","","AB","","B","","BC","C","","D","","F","","S","U","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","","","",""
"708
PEDIAT","","","","","","","","","","","","","","","","","","","","","","","","","",""
"966","009","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"966","010","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"966","046","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Primary Care Sports Medicine","Course Total","8","","",".","",".","",".",".","",".","",".","",".","100.0","",".",".",".",".",".",".",".","."
"967","001","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"967","002","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"967","010","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Pediatric Pulmonology Elective","Course Total","3","***","","","","","","","","","","","","","","","","","","","","","","",""
"970
Pediatric Rheumatology","003","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"971","004","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"971","009","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"971","043","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Pediatric Infectious Diseases","Course Total","3","***","","","","","","","","","","","","","","","","","","","","","","",""
"973","007","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"973","008","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"973","010","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Pediatric Gastroenterology","Course Total","3","***","","","","","","","","","","","","","","","","","","","","","","",""
"975","003","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"975","012","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"975","041","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Developmental Pediatrics","Course Total","3","***","","","","","","","","","","","","","","","","","","","","","","",""
"990
Research","203","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
