"","","SUBJECT: PSYCHIATRY (814)","","","","","","","","","","","",""
"","","TERM: 1182","","","","","","","","","","","",""
"","","","","","","","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"014","930","FLD","005","1","06:00 - 17:00","M","T","W R","F","S","","1","0002600342","TIMOTHY HOWELL"
"015","930","FLD","006","1","06:00 - 17:00","M","T","W R","F","S","","1","0002600342","TIMOTHY HOWELL"
"017","930","FLD","008","1","06:00 - 17:00","M","T","W R","F","S","","1","0002600342","TIMOTHY HOWELL"
"041","930","FLD","042","1","06:00 - 17:00","M","T","W R","F","S","","1","0002600342","TIMOTHY HOWELL"
"018","946","FLD","009","1","-","","","","","","1","1","0000650832","WILLIAM SWIFT"
"040","946","FLD","041","1","-","","","","","","1","1","0000650832","WILLIAM SWIFT"
"041","946","FLD","042","1","-","","","","","","1","1","0000650832","WILLIAM SWIFT"
"042","946","FLD","043","1","-","","","","","","1","1","0000650832","WILLIAM SWIFT"
