"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","",""
"ECONOMICS","Section","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","","Grades","GPA","","","","","","","","","","","","","","","",""
"296
ECON","","","","","","","","","","","","","","","","","","","",""
"Economics of Transportation","502","001","41","3.150","26.8","19.5","29.3","14.6","2.4","2.4","2.4","2.4",".",".",".",".",".",".",".","."
"Game Theory & Economic Anal","521","001","54","2.815","13.0","16.7","38.9","13.0","7.4","7.4","3.7",".",".",".",".",".",".",".",".","."
"Law and Economics","522","001","142","3.067","16.2","19.0","45.1","8.5","9.2","0.7","1.4",".",".",".",".",".",".",".",".","."
"Quant Mthds-Ag & Appl Econ","526","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Honors Thesis","581","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Population and Society","663","001","12","3.250","41.7","16.7","33.3",".",".",".","8.3",".",".",".",".",".",".",".",".","."
"","681","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","681","010","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Senior Honors Thesis","","Course Total","2","***","","","","","","","","","","","","","","","",""
"Directed Study","698","007","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","699","002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","699","003","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","699","017","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Study","","Course Total","5","***","","","","","","","","","","","","","","","",""
"Mathematical Economics I","703","001","40","3.570","40.0","35.0","25.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Econ Stats & Econometrics I","709","001","60","3.254","15.0","38.3","41.7",".","3.3",".","1.7",".",".",".",".",".",".",".",".","."
"","711","001","27","3.346","29.6","22.2","29.6","14.8",".",".",".",".",".",".",".",".",".","3.7",".","."
"","711","002","34","3.382","32.4","20.6","38.2","8.8",".",".",".",".",".",".",".",".",".",".",".","."
"Thry: Microeconomics Seqnce","","Course Total","61","3.367","31.1","21.3","34.4","11.5",".",".",".",".",".",".",".",".",".","1.6",".","."
"","712","001","28","2.893","28.6","21.4","10.7","21.4","7.1",".","10.7",".",".",".",".",".",".",".",".","."
"","712","002","17","3.235","35.3","17.6","17.6","17.6","11.8",".",".",".",".",".",".",".",".",".",".","."
"Thry: Macroeconomics Seqnce","","Course Total","45","3.022","31.1","20.0","13.3","20.0","8.9",".","6.7",".",".",".",".",".",".",".",".","."
"Econometric Methods","715","001","30","3.750","53.3","33.3","6.7",".",".",".",".",".",".",".",".",".","3.3","3.3",".","."
"Monetary & Financial Theory","735","001","24","4.000","95.8",".",".",".",".",".",".","4.2",".",".",".",".",".",".",".","."
"Public Finance & Fiscal Pol","741","001","12","3.875","50.0","16.7",".",".",".",".",".",".",".",".",".",".","33.3",".",".","."
"Economics of Food Industry","747","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Labor Economics","750","001","14","3.615","42.9","28.6","21.4",".",".",".",".",".",".",".",".",".","7.1",".",".","."
"Empir Anal-Ind Org&Pub Pol","762","001","16","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Intro-Bayesian Decisn&Cntrl","775","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Adv Microeconomic Theory I","805","001","15","",".",".",".",".",".",".",".",".",".",".",".",".",".",".","100.0","."
"Recent Advances-Economics","899","001","10","3.796","60.0","30.0","10.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Wrkshp in Math Econ Theory","901","001","15","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Wrkshp-Industrl Organizatn","903","001","13","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Workshop in Econometrics","913","001","13","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Workshop in Labor Economics","955","001","14","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"Quantitatve Macro-Econ Anal","965","001","29","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Workshop-Public Economics","968","001","20","3.945","95.0","5.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","990","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990","003","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990","005","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","990","007","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","990","013","1","***","","","","","","","","","",".",".",".",".",".",".","."
"January 24, 2011","","","","","","","","","","","","","","","","","","","Page 198 of 402",""
