"TERM : 1112","","","","Percentage Distribution of Grades","","","","","","","","","","","","Office of the Registrar"
"Fall 2010-2011","","","","","","","","","","","","","","","","Institutional Reporting"
"","","","","University of Wisconsin - Madison","","","","","","","","","","","",""
"","","","","","","(Non-Cross Listed)","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","",""
"REHABILITATION MEDICINE","Section
#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW
NR
Other"
"","Grades","GPA","","","","","","","","","","","","","",""
"840
RHAB MED","","","","","","","","","","","","","","","",""
"","920
008
1","***","","","","","","","","","",".",".",".",".",".   
.   
."
"","920
009
1","***","","","","","","","","","",".",".",".",".",".   
.   
."
"","920
041
1","***","","","","","","","","","",".",".",".",".",".   
.   
."
"","920
042
1","***","","","","","","","","","",".",".",".",".",".   
.   
."
"Rehabilitatn Med Clerk-CSC","Course Total
4","***","","","","","","","","","","","","","",""
"RHAB MED
840","4
Dept. Total","3.667","75.0",".","25.0",".",".",".",".",".",".",".",".",".","",".  
.  
.  
."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW
NR
Other"
"","Grades","GPA","","","","","","","","","","","","","",""
"840
RHAB MED","","","","","","","","","","","","","","","",""
"Prof Yr 3","1","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".","",".  
.  
.  
."
"Prof Yr 4","3","3.600","66.7",".","33.3",".",".",".",".",".",".",".",".",".","",".  
.  
.  
."
"Professionals","4","3.667","75.0",".","25.0",".",".",".",".",".",".",".",".",".","",".  
.  
.  
."
"","Dept. Total
4","3.667","75.0",".","25.0",".",".",".",".",".",".",".",".",".","",".  
.  
.  
."
"January 24, 2011","","","","","","","","","","","","","","","","Page 374 of 402"
"* Please note: This report does not combine crosslisted courses","","","","","","","","","","","","","","","",""
"*** Please note: In order to protect student privacy, grade distributions for classes or class sections with fewer than five students have been redacted.","","","","","","","","","","","","","","","",""
