"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","",""
"SURGERY","Section","#","Ave","A","AB","B","BC","C","D","","F","","S","U","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"936
SURGERY","","","","","","","","","","","","","","","","","","","","","",""
"924","041","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"924","042","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"924","045","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"Gen Surg Clerkship-LaCrosse","Course Total","3","***","","","","","","","","","","","","","","","","","","",""
"926","044","5","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"926","045","5","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"Surgery for the Non-Surgeon","Course Total","10","3.600","60.0","20.0","10.0",".","10.0","",".","",".",".","",".",".",".",".",".",".",".","."
"929","041","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"929","042","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"929","043","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"Pediatric Surgery","Course Total","3","***","","","","","","","","","","","","","","","","","","",""
"935
Neurosurgery Clerkship-CSC","010","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"939
Adt Orth-Fut Orth Clerk-CSC","041","3","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","007","2","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","008","2","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","009","2","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","010","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","011","2","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","012","2","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"Adt Orth-Non-Orth Clerk-CSC","Course Total","11","",".",".",".",".",".","",".","",".","100.0","",".",".",".",".",".",".",".","."
"941","001","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"941","003","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"941","004","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"941","006","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"941","009","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"Adult Orth & Fractures-VAH","Course Total","5","***","","","","","","","","","","","","","","","","","","",""
"944
Upper Extrem Ortho-Marshfld","009","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"948","009","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"948","011","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"948","042","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"Otolaryngology Clerk-CSC","Course Total","3","***","","","","","","","","","","","","","","","","","","",""
"949","003","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"949","006","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"949","007","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"949","009","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"949","010","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"Clin Otolaryng Clerk-LaCros","Course Total","5","***","","","","","","","","","","","","","","","","","","",""
"954","007","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"954","041","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"954","042","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"Periph Vasculr Clrk-CSC/VAH","Course Total","3","***","","","","","","","","","","","","","","","","","","",""
"956","001","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","011","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"Plastc&RecnstrSurgClerk-CSC","Course Total","2","***","","","","","","","","","","","","","","","","","","",""
