"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","",""
"SENIOR MEDICAL PROGRAM","Section","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","","Grades","GPA","","","","","","","","","","","","","","","",""
"882
SR MED","","","","","","","","","","","","","","","","","","","",""
"3rd Yr Primary Care Clrkshp","812","001","75","3.581","24.0","66.7","8.0",".",".",".",".",".",".",".",".",".",".",".",".","1.3"
"Preceptorship-Appleton","851","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Ashland","852","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Beaver Dam","853","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Beloit","854","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Blk Riv Falls","855","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Eau Claire","856","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Green Bay","858","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Janesville","859","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-LaCrosse","860","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Madison","861","001","7","3.786","71.4","14.3","14.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Preceptorship-Marshfield","862","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Milwaukee","863","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Monroe","864","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Rhinelander","865","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Rice Lake","866","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Shawano","867","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Sheboygan","868","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Viroqua","870","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Wausau","871","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Woodruff","872","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptor-Prairie du Sac","873","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Minong","875","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Dodgeville","877","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","913","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","913","201","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Extram Elect-Preventive Med","","Course Total","3","***","","","","","","","","","","","","","","","",""
"Extramur Elect-Family Med","922","001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Extramur Elect-Medicine","924","001","6","3.647","33.3","66.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Extramur Elect-Pediatrics","929","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Extramural Elec-Primry Care","935","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Extramur Elec-Emergency Med","936","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
