"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","",""
"PHYSICAL THERAPY","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"745
PHY THER","","","","","","","","","","","","","","","","","","","",""
"Physical Agents in Rehab","521
001","","24","3.500","37.5","29.2","29.2","4.2",".",".",".",".",".",".",".",".",".",".",".","."
"Prin-Therapeutic Exercise","534
001","","24","3.667","54.2","33.3","8.3",".","4.2",".",".",".",".",".",".",".",".",".",".","."
"","539
001","","6","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"","539
002","","6","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"","539
003","","7","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"","539
004","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Smr-Professional Issues II","Course Total","","24","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"Neuromusculoskeletal Movmnt","634
001","","24","3.542","37.5","41.7","16.7",".","4.2",".",".",".",".",".",".",".",".",".",".","."
"PHY THER
745","Dept. Total","","96","3.569","32.3","26.0","13.5","1.0","2.1",".",".",".",".","25.0",".",".",".",".",".","."
