"TERM : 0984","","","","Percentage Distribution of Grades","","","","","","","","","","","","Office of the Registrar"
"Spring 1997-98","","","","","","","","","","","","","","","","Institutional Reporting"
"","","","","University of Wisconsin - Madison","","","","","","","","","","","",""
"","","","","","","(Non-Cross Listed)","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","",""
"REHABILITATION MEDICINE","Section
#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW
NR
Other"
"","Grades","GPA","","","","","","","","","","","","","",""
"840
RHAB MED","","","","","","","","","","","","","","","",""
"Rehab Med Selective","820
001
6","3.750","66.7","16.7","16.7",".",".",".",".",".",".",".",".",".",".",".   
.   
."
"Rehabilitatn Med Clerk-CSC","920
001
4","***","","","","","","","","","",".",".",".",".",".   
.   
."
"RHAB MED
840","10
Dept. Total","3.850","70.0","10.0","10.0",".",".",".",".",".",".",".",".",".","",".  
.  
.  
10.0"
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW
NR
Other"
"","Grades","GPA","","","","","","","","","","","","","",""
"840
RHAB MED","","","","","","","","","","","","","","","",""
"Special","1","",".",".",".",".",".",".",".",".",".",".",".",".","",".  
.  
.  
100.0"
"Prof Yr 3","7","3.786","71.4","14.3","14.3",".",".",".",".",".",".",".",".",".","",".  
.  
.  
."
"Prof Yr 4","2","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".","",".  
.  
.  
."
"Professionals","9","3.850","77.8","11.1","11.1",".",".",".",".",".",".",".",".",".","",".  
.  
.  
."
"","Dept. Total
10","3.850","70.0","10.0","10.0",".",".",".",".",".",".",".",".",".","",".  
.  
.  
10.0"
"March 29, 2013","","","","","","","","","","","","","","","","Page 359 of 383"
"* Please note: This report does not combine crosslisted courses","","","","","","","","","","","","","","","",""
"*** Please note: In order to protect student privacy, grade distributions for classes or class sections with fewer than five students have been redacted.","","","","","","","","","","","","","","","",""
