"GENDER AND WOMENS STUDIE Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"963
GEN&WS","","","","","","","","","","","","","","","","","","","",""
"805
001
Gender Issues-Intl Educ Policy","2","***","","","","","","","","","","",".",".","",".",".",".",".","."
"900
001
Rsch in Women's/Gender Studies","16","3.969","93.8","6.3",".",".",".",".",".",".",".","",".",".","",".",".",".",".","."
"933
001
Feminist Political Theory","4","***","","","","","","","","","","",".",".","",".",".",".",".","."
"999
040
Independent Research","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"GEN&WS
Dept. Total
963","1086","3.672","55.3","29.2","8.8","2.5","0.6","0.4","0.6","0.6","",".","0.7","",".","0.2","0.8","0.1",".","0.1"
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"963
GEN&WS","","","","","","","","","","","","","","","","","","","",""
"Freshmen","40","3.643","45.0","37.5","12.5","2.5",".",".",".",".","",".","2.5","",".",".",".",".",".","."
"Sophomore","249","3.577","39.8","40.6","10.4","4.4",".",".","0.8",".","",".","2.8","",".",".","1.2",".",".","."
"Junior","257","3.634","50.6","34.6","8.6","3.1","0.8","0.8","0.4","0.4","",".",".","",".",".","0.8",".",".","."
"Senior","491","3.722","64.6","21.4","8.6","1.4","1.0","0.4","0.6","0.8","",".",".","",".",".","0.8","0.2",".","0.2"
"Undergraduates","1037","3.662","54.4","29.9","9.2","2.6","0.7","0.4","0.6","0.5","",".","0.8","",".",".","0.9","0.1",".","0.1"
"Special","7","3.864","85.7",".","14.3",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Graduate","42","3.905","73.8","16.7",".",".",".",".",".","4.8","",".",".","",".","4.8",".",".",".","."
"Dept. Total","1086","3.672","55.3","29.2","8.8","2.5","0.6","0.4","0.6","0.6","",".","0.7","",".","0.2","0.8","0.1",".","0.1"
