"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","","",""
"MEDICINE","Section","#","Ave","A","AB","B","","BC","C","","D","","F","","S","U","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","",""
"632
MEDICINE","","","","","","","","","","","","","","","","","","","","","","","",""
"Transfusion Med Clerk-CSC","Course Total","5","***","","","","","","","","","","","","","","","","","","","","",""
"971","001","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"971","006","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"971","041","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"971","042","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"971","043","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Infectious Disease Clerkship","Course Total","7","3.792","57.1","42.9","",".",".","",".","",".","",".",".","",".",".",".",".",".",".",".","."
"976","001","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"976","002","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"976","003","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"976","004","3","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"976","005","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"976","006","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"976","008","3","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Clinical Nephrology Clerkship","Course Total","13","3.769","53.8","46.2","",".",".","",".","",".","",".",".","",".",".",".",".",".",".",".","."
"981","002","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"981","004","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"981","005","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"981","006","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Pulmonary Disease-Clinic/Cons","Course Total","6","3.833","66.7","33.3","",".",".","",".","",".","",".",".","",".",".",".",".",".",".",".","."
"985","004","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"985","041","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"985","042","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Critical Care Medicine","Course Total","3","***","","","","","","","","","","","","","","","","","","","","",""
"988
Clin Elect Rheumtol-CSC/VAH","003","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","002","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","004","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","005","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","008","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","009","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","013","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","014","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","097","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","230","4","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","232","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","240","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","241","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","247","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","250","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","255","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","256","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","258","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","259","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","281","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Research","Course Total","25","",".",".","",".",".","",".","",".","",".","76.0","",".",".",".","16.0",".",".","8.0","."
