"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"NUR","","","","","","","","","","","","","","","","","","","",""
"COLLABORATIVE NURSING PRG Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"691
CNP","","","","","","","","","","","","","","","","","","","",""
"Transitions: Pract & Prof","306
001","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Foundations Prof Nursing Pract","407
003","","9","3.889","77.8","22.2",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Chronic Care Management","441
003","","7","3.500","28.6","57.1",".","14.3",".",".",".",".",".",".",".",".",".",".",".","."
"Research & Evidence Base Pract","446
003","","6","3.667","33.3","66.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Leadership and Management","447
003","","11","3.773","72.7","18.2",".","9.1",".",".",".",".",".",".",".",".",".",".",".","."
"Info Mgt & Hlthcare Tech","453
003","","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Community Health Nursing","454
003","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"","490
001","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","490
020","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","490
022","","8","3.500","37.5","25.0","37.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"","490
029","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","490
035","","6","3.833","83.3",".","16.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"Special Topics in Nursing","Course Total","","21","3.595","61.9","14.3","19.0",".",".","4.8",".",".",".",".",".",".",".",".",".","."
"Capstone Practicum for RN's","519
001","","11","3.864","72.7","27.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"CNP
691","Dept. Total","","79","3.741","65.8","24.1","6.3","2.5",".","1.3",".",".",".",".",".",".",".",".",".","."
"Summary by Level","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"691
CNP","","","","","","","","","","","","","","","","","","","",""
