"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","",""
"MEDICAL SCIENCES - MED SCH","Section","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","","Grades","GPA","","","","","","","","","","","","","","","",""
"622
MED SC-M","","","","","","","","","","","","","","","","","","","",""
"","699","019","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","699","020","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","699","072","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Study","","Course Total","3","***","","","","","","","","","","","","","","","",""
"Integrated Hematology System","703","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Integ Gastro & Hepatic Systms","707","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Endocrinology&Reproductive Hth","711","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Integrated Musculoskeletal Sys","728","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Integrated Neurosciences","729","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Med Spanish for Hlth Sci Stdts","735","001","42","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"Persuasion: Cnvying Hlth Info","747","081","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"Foundations of Medicine 3","757","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Foundations of Medicine 4","759","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Food, Fasting & Fitness","772","001","172","",".",".",".",".",".",".",".","96.5",".",".",".",".",".",".",".","3.5"
"Patient, Doctor & Society 4","807","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","902","041","27","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"","902","043","22","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"Ambulatory Acting Internship","","Course Total","49","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"MEDiC Selective","910","012","1","***","","","","","","","","","",".",".",".",".",".",".","."
