"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEUROLOGY","Section","#","Ave","A","AB","","B","","BC","C","","D","","F","","S","","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","","",""
"676
NEUROL","","","","","","","","","","","","","","","","","","","","","","","","",""
"699","056","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"699","091","3","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"699","094","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"699","096","5","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"699","099","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"699","101","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Special Problems-Neurology","Course Total","13","4.000","100.0","",".","",".",".","",".","",".","",".","",".",".",".",".",".",".",".",".","."
