"","","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","","","",""
"MEDICINE","Section","#","Ave","A","","AB","","B","","BC","C","","D","","F","","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","","",""
"632
MEDICINE","","","","","","","","","","","","","","","","","","","","","","","","",""
"971","043","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Infect Disease Clerkshp-CSC","Course Total","3","***","","","","","","","","","","","","","","","","","","","","","",""
"973","004","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"973","006","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Infectious Disease-Marshfld","Course Total","2","***","","","","","","","","","","","","","","","","","","","","","",""
"976","001","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"976","006","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"976","007","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"976","008","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Cl Nephrology Clerk-CSC/VAH","Course Total","4","***","","","","","","","","","","","","","","","","","","","","","",""
"981
Pulmonary Disease Clerk-CSC","003","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"985","042","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"985","043","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"985","044","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Critical Care Medicine-CSC","Course Total","4","***","","","","","","","","","","","","","","","","","","","","","",""
"988","004","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"988","007","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"988","008","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Clin Elect Rheumtol-CSC/VAH","Course Total","3","***","","","","","","","","","","","","","","","","","","","","","",""
"990","102","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","180","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","206","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","215","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","218","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","230","3","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","232","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","233","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","234","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Research","Course Total","11","","",".","",".","",".",".","",".","",".","",".","54.5",".",".",".","45.5",".",".",".","."
