"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","",""
"PHYSICIAN ASSISTANT PROGR","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"750
PHY ASST","","","","","","","","","","","","","","","","","","","",""
"","516
001","","17","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","516
002","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Contemp Pro Iss-Phy Assts","Course Total","","21","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","525
001","","6","3.500","33.3","50.0",".","16.7",".",".",".",".",".",".",".",".",".",".",".","."
"","525
002","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Topics-Primary Health Care","Course Total","","10","3.450","30.0","40.0","20.0","10.0",".",".",".",".",".",".",".",".",".",".",".","."
"","602
001","","27","3.444","14.8","63.0","18.5","3.7",".",".",".",".",".",".",".",".",".",".",".","."
"","602
002","","6","3.667","33.3","66.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Clinical Medicine II","Course Total","","33","3.485","18.2","63.6","15.2","3.0",".",".",".",".",".",".",".",".",".",".",".","."
"Pediatrics","603
001","","27","3.593","25.9","66.7","7.4",".",".",".",".",".",".",".",".",".",".",".",".","."
"","611
001","","27","3.889","77.8","22.2",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","611
002","","6","3.917","83.3","16.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Clin Prev & Community Prac II","Course Total","","33","3.894","78.8","21.2",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Professional Seminar III","618
001","","27","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"Adv Patient Eval-Prim Care II","621
001","","37","3.973","94.6","5.4",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","629
001","","12","3.667","58.3","25.0","8.3","8.3",".",".",".",".",".",".",".",".",".",".",".","."
"","629
002","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Phy Asst Surgery Preceptor","Course Total","","17","3.706","64.7","17.6","11.8","5.9",".",".",".",".",".",".",".",".",".",".",".","."
"","639
001","","11","3.864","72.7","27.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","639
002","","13","3.692","53.8","38.5",".","7.7",".",".",".",".",".",".",".",".",".",".",".","."
"","639
004","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Phy Asst Primry Care Precpt","Course Total","","28","3.786","64.3","32.1",".","3.6",".",".",".",".",".",".",".",".",".",".",".","."
"","641
001","","31","3.516","32.3","41.9","22.6","3.2",".",".",".",".",".",".",".",".",".",".",".","."
"","641
002","","12","3.708","41.7","58.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Clinical Pharmacology II","Course Total","","43","3.570","34.9","46.5","16.3","2.3",".",".",".",".",".",".",".",".",".",".",".","."
"","648
001","","31","3.435","19.4","64.5","6.5","3.2","6.5",".",".",".",".",".",".",".",".",".",".","."
"","648
002","","6","3.417","16.7","50.0","33.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Emergency Medicine","Course Total","","37","3.432","18.9","62.2","10.8","2.7","5.4",".",".",".",".",".",".",".",".",".",".","."
"","649
001","","12","3.875","75.0","25.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","649
002","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Phy Asst Internl Med Precpt","Course Total","","15","3.867","73.3","26.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","651
001","","27","3.630","33.3","59.3","7.4",".",".",".",".",".",".",".",".",".",".",".",".","."
"","651
002","","6","3.917","83.3","16.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Diagnostic Methods II","Course Total","","33","3.682","42.4","51.5","6.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"","660
001","","31","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"","660
002","","6","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"Clinical Skills Laboratory","Course Total","","37","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"","699
003","","11","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","699
004","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Study","Course Total","","12","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
