"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","",""
"MEDICINE","Section","#","Ave","A","AB","B","BC","C","","D","","F","","S","","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"632
MEDICINE","","","","","","","","","","","","","","","","","","","","","","",""
"942
Clin Electrophys-Milwaukee","043","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"943","002","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"943","004","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"943","006","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"943","007","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Cardiol Consult Serv-CSC","Course Total","5","***","","","","","","","","","","","","","","","","","","","",""
"951","043","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"951","044","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Ambulatory Cardiology","Course Total","2","***","","","","","","","","","","","","","","","","","","","",""
"953","001","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","002","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","004","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","005","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","006","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","007","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","009","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Dermatology Clerkship-CSC","Course Total","14","3.750","64.3","21.4","14.3",".","",".","",".","",".","",".",".",".",".",".",".",".",".","."
"956
Emergency Med Clerkshp-Milw","041","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"957","041","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"957","043","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"957","044","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Emergency Med Clrk-Meriter","Course Total","4","***","","","","","","","","","","","","","","","","","","","",""
"960","002","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","003","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","004","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","005","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","006","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","007","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","008","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","042","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","043","5","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","044","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Emergency Med Clerkshp-CSC","Course Total","25","3.682","44.0","52.0","4.0",".","",".","",".","",".","",".",".",".",".",".",".",".",".","."
"962","003","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"962","044","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Endocrinology Clerkship-CSC","Course Total","2","***","","","","","","","","","","","","","","","","","","","",""
"965","005","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"965","007","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Gastroenterology Clerk-CSC","Course Total","2","***","","","","","","","","","","","","","","","","","","","",""
"969","005","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"969","006","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"969","007","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Transfusion Med Clerk-CSC","Course Total","3","***","","","","","","","","","","","","","","","","","","","",""
"971","042","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
