"MEDICINE","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"632
MEDICINE","","","","","","","","","","","","","","","","","","","",""
"523
Clinic Exercise Test&Train","001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"650
Women&Leadershp-Med, Sci, Engr","001","","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"699","010","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","102","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","160","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","163","","6","3.824","83.3",".","16.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"699","180","","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"699","183","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","184","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"699","190","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"699","192","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","193","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","199","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","204","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","206","","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"699","207","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","214","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","215","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","217","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","218","","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"699","224","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","229","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","230","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","231","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","235","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","236","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","238","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","240","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","241","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","242","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","243","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","244","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","245","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","246","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","247","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Study","Course Total","","68","3.973","91.2","1.5","1.5",".",".",".",".",".",".",".",".",".",".",".","5.9","."
"812
Prin Int Med-Basic Clrkship","042","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"910","005","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"910","008","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"910","041","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"910","042","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"910","043","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"910","062","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Indep Rdg & Rsch-4th Yr Med","Course Total","","6","3.909","83.3","16.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"914
Therapeutics I-Chronic Disease","004","","8","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"June 23, 2011","","","","","","","","","","","","","","","","","","","Page 347 of 403",""
