"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","",""
"PEDIATRICS","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"708
PEDIAT","","","","","","","","","","","","","","","","","","",""
"699","073","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"699","076","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","084","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","085","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","294","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"699","296","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","297","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","298","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","299","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Study","Course Total","23","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"812
3rd Year Pediatrics","062","20","3.500","25.0","55.0","15.0","5.0",".",".",".",".",".",".",".",".",".",".",".","."
"910
Indep Rdg & Rsch-4th Yr Med","041","2","***","","","","","","","","","",".",".",".",".",".",".","."
"919","041","1","***","","","","","","","","","",".",".",".",".",".",".","."
"919","042","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Individualized 4th Yr Clerk","Course Total","2","***","","","","","","","","","","","","","","","",""
"920
Pediatric Subinternship-CSC","003","1","***","","","","","","","","","",".",".",".",".",".",".","."
"930
Peds Sub-Intrn Newborn-Milw","044","1","***","","","","","","","","","",".",".",".",".",".",".","."
"953","042","1","***","","","","","","","","","",".",".",".",".",".",".","."
"953","043","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Clin Genetics Clerk-CSC","Course Total","2","***","","","","","","","","","","","","","","","",""
"956
Hematol-Oncology Clerk-CSC","045","1","***","","","","","","","","","",".",".",".",".",".",".","."
"966","041","1","***","","","","","","","","","",".",".",".",".",".",".","."
"966","044","1","***","","","","","","","","","",".",".",".",".",".",".","."
"966","045","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Pediatric Sports Med-CSC","Course Total","3","***","","","","","","","","","","","","","","","",""
"990
Research","070","2","***","","","","","","","","","",".",".",".",".",".",".","."
"PEDIAT
708","Dept. Total","57","3.706","68.4","24.6","5.3","1.8",".",".",".",".",".",".",".",".",".",".",".","."
