"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","",""
"SURGERY","Section","#","Ave","A","AB","B","BC","C","","D","","F","","S","","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"936
SURGERY","","","","","","","","","","","","","","","","","","","","","","",""
"954","006","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Periph Vasculr Clrk-CSC/VAH","Course Total","3","***","","","","","","","","","","","","","","","","","","","",""
"956","001","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","002","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","003","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","004","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","005","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","006","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","007","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","008","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Plastc&RecnstrSurgClerk-CSC","Course Total","15","3.733","53.3","40.0","6.7",".","",".","",".","",".","",".",".",".",".",".",".",".",".","."
"957
Plastic Surgery-Marshfield","005","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"962","041","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"962","042","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Critical Care Surgery-CSC","Course Total","2","***","","","","","","","","","","","","","","","","","","","",""
"963","002","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"963","003","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"963","042","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Cardiac Surg Clerkship-CSC","Course Total","3","***","","","","","","","","","","","","","","","","","","","",""
"964
Thoracic Surgery Clerk-CSC","003","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"967","001","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"967","003","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"967","005","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"967","006","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"967","007","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"967","008","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"967","009","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"967","010","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Urology Clerkship-CSC","Course Total","8","3.625","25.0","75.0",".",".","",".","",".","",".","",".",".",".",".",".",".",".",".","."
