"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","",""
"SENIOR MEDICAL PROGRAM","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"882
SR MED","","","","","","","","","","","","","","","","","","",""
"Extramur Elect-Family Med
922","002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Extramur Elect-Medicine
924","045","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Extramur Elect-Obstet & Gyn
926","042","1","***","","","","","","","","","",".",".",".",".",".",".","."
"937","005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"937","062","2","***","","","","","","","","","",".",".",".",".",".",".","."
"937","081","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Extramural Elect-Intl Health","Course Total","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"TRIUMPH IV: Adv Seminar
957","001","13","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"882
SR MED","Dept. Total","22","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
