"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","",""
"RADIOLOGY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"832
RADIOL","","","","","","","","","","","","","","","","","","",""
"910","006","1","***","","","","","","","","","",".",".",".",".",".",".","."
"910","008","1","***","","","","","","","","","",".",".",".",".",".",".","."
"910","009","2","***","","","","","","","","","",".",".",".",".",".",".","."
"910","011","1","***","","","","","","","","","",".",".",".",".",".",".","."
"910","012","1","***","","","","","","","","","",".",".",".",".",".",".","."
"910","041","1","***","","","","","","","","","",".",".",".",".",".",".","."
"910","043","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Indep Rdg & Rsch Radiology","Course Total","8","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"Imaging and Embryology
911","004","8","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"914","005","17","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"914","006","49","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"Physician Financial Wellness","Course Total","66","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"920","001","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"920","002","5","***","","","","","","","","","",".",".",".",".",".",".","."
"920","003","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"920","004","7","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"920","005","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"920","006","5","***","","","","","","","","","",".",".",".",".",".",".","."
"920","007","7","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"920","008","2","***","","","","","","","","","",".",".",".",".",".",".","."
"920","010","3","***","","","","","","","","","",".",".",".",".",".",".","."
"920","011","4","***","","","","","","","","","",".",".",".",".",".",".","."
"920","011","5","***","","","","","","","","","",".",".",".",".",".",".","."
"","Section Total","9","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"Diagnostic Radiol Elective","Course Total","56","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"923","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"923","003","1","***","","","","","","","","","",".",".",".",".",".",".","."
"923","005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"923","007","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Clinical Nuclear Med Elective","Course Total","4","***","","","","","","","","","","","","","","","",""
"924","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"924","002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"924","006","2","***","","","","","","","","","",".",".",".",".",".",".","."
"924","007","1","***","","","","","","","","","",".",".",".",".",".",".","."
"924","009","1","***","","","","","","","","","",".",".",".",".",".",".","."
"924","010","1","***","","","","","","","","","",".",".",".",".",".",".","."
"924","011","2","***","","","","","","","","","",".",".",".",".",".",".","."
"General Radiology Elective","Course Total","9","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"926","002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"926","006","1","***","","","","","","","","","",".",".",".",".",".",".","."
"926","008","1","***","","","","","","","","","",".",".",".",".",".",".","."
"926","009","1","***","","","","","","","","","",".",".",".",".",".",".","."
