"","","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","",""
"PHYSICAL THERAPY","Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","","","Grades","GPA","","","","","","","","","","","","","","","",""
"745
PHY THER","","","","","","","","","","","","","","","","","","","","",""
"Principles-Pro Practice&Adm","512","001","","38","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Foundations of PT Intervention","534","001","","38","3.579","28.9","57.9","13.2",".",".",".",".",".",".",".",".",".",".",".",".","."
"Psychosoc Aspects of Hlth Care","540","001","","38","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Prof Practice Issues in PT","543","001","","38","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Cl Decision Mkng:Neuromus Mech","628","001","","38","3.658","36.8","57.9","5.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Motor Control Dysfunction II","636","001","","38","3.684","47.4","42.1","10.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"Scientific Inquiry-Phy Ther","640","001","","38","3.803","60.5","39.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","642","004","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","642","007","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","642","008","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Research Practicum","","Course Total","","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Current Iss in Rehab Rsch II","643","001","","38","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"Clinical Medicine II","665","001","","39","3.500",".","97.4",".",".",".",".",".","2.6",".",".",".",".",".",".",".","."
"Musculoskeletal Dysfunction II","677","001","","38","3.618","31.6","60.5","7.9",".",".",".",".",".",".",".",".",".",".",".",".","."
"Clinical Internship I","700","002","","38","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"Clinical Internship VI","705","002","","38","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"Clinical Internship VII","706","003","","38","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"","799","002","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","799","005","","25","3.960","92.0","8.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","799","009","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"","799","010","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Study","","Course Total","","32","3.969","93.8","6.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
