"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","",""
"POLITICAL SCIENCE","Section","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","","Grades","GPA","","","","","","","","","","","","","","","",""
"778
POLI SCI","","","","","","","","","","","","","","","","","","","",""
"Topics in Political Philos","460","001","13","3.808","69.2","23.1","7.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"Philos, Poli, & Econ Seminar","461","001","19","3.237","21.1","36.8","21.1","10.5","10.5",".",".",".",".",".",".",".",".",".",".","."
"Deception and Politics","463","001","106","3.777","67.0","13.2","4.7","1.9",".","1.9",".","7.5",".",".",".",".","3.8",".",".","."
"The First Amendment","470","001","29","3.607","55.2","20.7","6.9","13.8",".",".",".",".",".",".",".",".","3.4",".",".","."
"Honors Race and Pol in the US","481","001","12","3.792","58.3","41.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Public Opinion","515","001","95","3.798","83.2","5.3","3.2","5.3","1.1",".","1.1",".",".",".",".",".","1.1",".",".","."
"Arab-Israeli Conflict","529","001","46","3.026","15.2","23.9","28.3","6.5","4.3","2.2","4.3","13.0",".",".",".",".","2.2",".",".","."
"","601","001","10","3.750","60.0","30.0","10.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"","601","002","25","3.940","88.0","12.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Prosem: Topics in Poli Sci","","Course Total","35","3.886","80.0","17.1","2.9",".",".",".",".",".",".",".",".",".",".",".",".","."
"Senior Honors Thesis","682","036","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Senior Honors Thesis Smr","684","001","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","690","00A","8","3.688","37.5","62.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","690","00B","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Stdy Abroad-Pol Sci:CmpartvPol","","Course Total","9","3.722","44.4","55.6",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","698","001","13","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"","698","025","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Study","","Course Total","14","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"","699","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","699","025","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","699","075","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Study","","Course Total","5","***","","","","","","","","","","","","","","","",""
"Stat Inference Pol Research","813","001","13","3.500","30.8","38.5","30.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"Mass Political Behavior","821","001","7","3.714","42.9","57.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"The Legislative Process","826","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Game Theory&Political Analysis","835","001","6","3.833","66.7","33.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Comparative Political Economy","840","001","8","3.875","75.0","25.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Racial and Ethnic Diversity","846","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Global Environmentl Governance","866","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Topics in Political Science","900","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","919","001","14","3.536","42.9","28.6","21.4","7.1",".",".",".",".",".",".",".",".",".",".",".","."
"","919","002","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Sem-Adv Methodology","","Course Total","17","3.618","52.9","23.5","17.6","5.9",".",".",".",".",".",".",".",".",".",".",".","."
"Sem Cont Pol Thought","936","001","11","3.682","36.4","63.6",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Domestic Pol of Intl Relations","940","001","11","3.700","45.5","36.4","9.1",".",".",".",".",".",".",".",".",".","9.1",".",".","."
"Political Theory Workshop","986","001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Comparative Politic Colloquium","987","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"International Relations Colloq","988","001","9","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"American Politics Workshop","989","001","8","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
