"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","",""
"EMERGENCY MEDICINE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"330
EMER MED","","","","","","","","","","","","","","","","","","",""
"699","003","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"699","005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Study","Course Total","9","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"EM Internship Prep Course
909","008","13","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"911","004","5","***","","","","","","","","","",".",".",".",".",".",".","."
"911","007","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Prehospital Selective","Course Total","9","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"Art & Science of Resuscitation
920","004","9","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"958","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"958","002","2","***","","","","","","","","","",".",".",".",".",".",".","."
"958","004","2","***","","","","","","","","","",".",".",".",".",".",".","."
"958","005","2","***","","","","","","","","","",".",".",".",".",".",".","."
"958","006","2","***","","","","","","","","","",".",".",".",".",".",".","."
"958","008","2","***","","","","","","","","","",".",".",".",".",".",".","."
"958","009","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Intro to Bedside Ultrasound","Course Total","14","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"959","003","3","***","","","","","","","","","",".",".",".",".",".",".","."
"959","008","2","***","","","","","","","","","",".",".",".",".",".",".","."
"959","010","2","***","","","","","","","","","",".",".",".",".",".",".","."
"959","043","1","***","","","","","","","","","",".",".",".",".",".",".","."
"959","044","1","***","","","","","","","","","",".",".",".",".",".",".","."
"EM Regional","Course Total","9","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"960","003","4","***","","","","","","","","","",".",".",".",".",".",".","."
"960","004","4","***","","","","","","","","","",".",".",".",".",".",".","."
"960","005","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"960","006","4","***","","","","","","","","","",".",".",".",".",".",".","."
"EM Elective - Basic","Course Total","18","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"961","008","1","***","","","","","","","","","",".",".",".",".",".",".","."
"961","045","10","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"EM Elective - Advanced","Course Total","11","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"Independent Study
998","015","1","***","","","","","","","","","",".",".",".",".",".",".","."
