"PHYSICIAN ASSISTANT PROGRA Section","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"750
PHY ASST","","","","","","","","","","","","","","","","","","",""
"Clinical Medicine II","602
001","59","3.712","49.2","44.1","6.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"Pediatrics","603
001","61","3.582","37.7","44.3","14.8","3.3",".",".",".",".",".",".",".",".",".",".",".","."
"Clin Prev & Community Prac II","611
001","59","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"Professional Seminar III","618
001","61","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"Adv Patient Eval-Prim Care II","621
001","61","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Clinical Pharmacology II","641
001","59","3.636","47.5","35.6","13.6","3.4",".",".",".",".",".",".",".",".",".",".",".","."
"Emergency Medicine","648
001","61","3.746","52.5","44.3","3.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Diagnostic Methods II","651
001","59","3.737","54.2","39.0","6.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"Clinical Skills Laboratory","660
001","61","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"Prep for Health Care Belize","662
001","32","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Profess'l Smnr & Capstone II","718
001","56","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"Phy Asst Preceptor: Surgery","729
001","16","3.813","68.8","25.0","6.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Phy Asst Precptrshp: Fam Med","739
001","14","3.857","78.6","14.3","7.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"Phy Asst Precptrshp: Int Med","749
001","12","3.500","8.3","83.3","8.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Phys Asst Precptrshp: Emrg Med","759
001","18","3.694","50.0","38.9","11.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"Phy Asst Preceptorship:Electve","769
001","52","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"750
PHY ASST","Dept. Total","741","3.785","43.3","19.8","4.3","0.5",".",".",".",".",".","32.0",".",".",".",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"750
PHY ASST","","","","","","","","","","","","","","","","","","",""
"Graduate","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Prof Yr 1","","526","3.736","42.6","20.5","4.4","0.8",".",".",".",".",".","31.7",".",".",".",".",".","."
"Prof Yr 2","","159","3.849","49.7","13.8","3.1",".",".",".",".",".",".","33.3",".",".",".",".",".","."
"Prof Yr 4","","51","3.686","25.5","33.3","7.8",".",".",".",".",".",".","33.3",".",".",".",".",".","."
"Professionals","","736","3.784","42.9","20.0","4.3","0.5",".",".",".",".",".","32.2",".",".",".",".",".","."
"","Dept. Total","741","3.785","43.3","19.8","4.3","0.5",".",".",".",".",".","32.0",".",".",".",".",".","."
