"","","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MEDICINE","Section","#","Ave","A","","AB","","B","","BC","C","","D","","F","","S","U","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","","","",""
"632
MEDICINE","","","","","","","","","","","","","","","","","","","","","","","","","",""
"990","240","5","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","244","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","250","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","252","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","256","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","259","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","282","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","283","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Research","Course Total","46","","",".","",".","",".",".","",".","",".","",".","89.1","",".",".",".","6.5",".",".","4.3","."
