"TERM : 1244","","","","","Percentage Distribution of Grades","","","","","","","","","","","","","","","Office of the Registrar","",""
"Spring 2023-2024","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","University of Wisconsin - Madison","","","","","","","","","","","","","","","","",""
"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","",""
"ALS","","","","","","","","","","","","","","","","","","","","","",""
"HORTICULTURE","","Section
#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"476","HORT","","","","","","","","","","","","","","","","","","","","",""
"476","HORT","Dept. Total
269","3.481","55.8","10.4","10.8","3.7","4.1","1.9","0.7","8.2","",".",".","",".","4.5","",".",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"476","HORT","","","","","","","","","","","","","","","","","","","","",""
"","Freshmen","3","***","","","","","","","","","","",".","",".",".","",".",".",".","."
