"TERM : 1244","","","","","Percentage Distribution of Grades","","","","","","","","","","","","","","","","","","Office of the Registrar","",""
"Spring 2023-2024","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","University of Wisconsin - Madison","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","","","",""
"NUR","","","","","","","","","","","","","","","","","","","","","","","","",""
"","COLLABORATIVE NURSING PRG Section","#","Ave","A","AB","B","BC","C","D","F","","S","","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","","",""
"691","CNP","","","","","","","","","","","","","","","","","","","","","","","",""
"691","CNP","Dept. Total
129","3.655","58.1","26.4","7.8","5.4","1.6","0.8","",".","",".","",".",".","",".","",".","",".",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","","S","","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","","",""
"691","CNP","","","","","","","","","","","","","","","","","","","","","","","",""
"","Junior","25","3.680","60.0","20.0","16.0","4.0",".",".","",".","",".","",".",".","",".","",".","",".",".",".","."
