"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","",""
"PUBLIC HEALTH","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"828
PUBLHLTH","","","","","","","","","","","","","","","","","","",""
"Intro to Global Health","710
001","15","3.967","93.3","6.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"GlobalHealthSystemsGovernance","711
001","10","3.950","90.0","10.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"GlobalHealthInfectDis","712
001","22","",".",".",".",".",".",".",".","95.5","4.5",".",".",".",".",".",".","."
"GlobalHealthNonCommDiseases","713
001","28","",".",".",".",".",".",".",".","96.4","3.6",".",".",".",".",".",".","."
"GlobalHlthFieldWorkFundamentls","714
001","23","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Global Health Issue Analysis","715
001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Clinical Med & Public Health","777
001","12","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"Quant Approaches to PublicHlth","784
001","41","3.732","68.3","22.0","2.4","2.4","4.9",".",".",".",".",".",".",".",".",".",".","."
"PH and HC Systems","785
001","43","3.849","69.8","30.2",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Plnng & Mngmt to Promote Hlth","786
001","43","3.953","90.7","9.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"MPH Applied Practice Exp Semin","787
001","39","3.923","89.7","7.7",".","2.6",".",".",".",".",".",".",".",".",".",".",".","."
"Applied Practice Experience","788
001","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"PH Social Justice:Tools/Models","790
001","22","3.955","90.9","9.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Public Health Leadership","793
001","24","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"828
PUBLHLTH","Dept. Total","330","3.893","67.9","10.0","0.3","0.6","0.6",".",".","20.0","0.6",".",".",".",".",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"828
PUBLHLTH","","","","","","","","","","","","","","","","","","",""
