"","","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PSYCHIATRY","Section","#","Ave","A","","AB","","B","","BC","C","","D","","F","","S","U","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","","","",""
"814
PSYCHIAT","","","","","","","","","","","","","","","","","","","","","","","","","",""
"930","007","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"930","008","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"930","009","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Psychiatry Geriatric Elective","Course Total","8","","",".","",".","",".",".","",".","",".","",".","100.0","",".",".",".",".",".",".",".","."
"Dementia and Public Health
931","008","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"932","001","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"932","002","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"932","005","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"932","007","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"932","012","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Psych Addic","Course Total","5","***","","","","","","","","","","","","","","","","","","","","","","",""
"934","001","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"934","002","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"934","003","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"934","004","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"934","005","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"934","006","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"934","009","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"934","010","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"934","046","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Psych Inpatient Clinical Elect","Course Total","9","","",".","",".","",".",".","",".","",".","",".","100.0","",".",".",".",".",".",".",".","."
"946","001","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"946","002","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"946","003","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"946","004","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"946","005","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"946","006","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"946","007","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"946","008","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"946","009","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"946","010","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"946","011","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Child and Adol Psych Elective","Course Total","11","","",".","",".","",".",".","",".","",".","",".","100.0","",".",".",".",".",".",".",".","."
"Psych Forensic Hosp Setting
947","041","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
