"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","",""
"PEDIATRICS","Section","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","","Grades","GPA","","","","","","","","","","","","","","","",""
"708
PEDIAT","","","","","","","","","","","","","","","","","","","",""
"","699","005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","699","040","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Study","","Course Total","2","***","","","","","","","","","","","","","","","",""
"3rd Year Pediatrics","812","001","73","3.514","28.8","46.6","23.3","1.4",".",".",".",".",".",".",".",".",".",".",".","."
"Individualized 4th Yr Clerk","919","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Pediatric Subinternship-CSC","920","001","23","3.826","65.2","34.8",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Clin Pediatric Clerk-Mshfld","922","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Clin Pediat Clerk-Green Bay","923","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Ambul Clin Ped Clerk-LaCros","926","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Peds Sub-Intrn Newborn-Milw","930","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Adolescent Med Clerk-CSC","940","001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"","946","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","946","201","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Child Psych Clerk-CSC","","Course Total","2","***","","","","","","","","","","","","","","","",""
"Ped Endocr/DiabetesClrk-CSC","950","001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Clin Genetics Clerk-CSC","953","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Hematol-Oncology Clerk-CSC","956","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Pediatric Neurol Clerk-CSC","965","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Pediatric Sports Med-CSC","966","001","6","3.850","66.7","33.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Ped Pulmon/Allergy Clrk-CSC","967","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"PEDIAT
708","","Dept. Total","132","3.624","46.2","38.6","12.9","0.8",".",".",".",".",".",".",".",".",".",".",".","1.5"
